data;indice;valor
2012-08-01;IFNC;3654.45
2012-08-01;IMAT;1588.59
2012-08-01;IMOB;801.68
2012-08-01;INDX;10131.50
2012-08-01;UTIL;3439.75
2012-08-02;ICON;1952.00
2012-08-02;IFNC;3599.69
2012-08-02;IMAT;1581.42
2012-08-02;IMOB;798.96
2012-08-02;INDX;10015.93
2012-08-02;UTIL;3402.65
2012-08-03;ICON;1990.00
2012-08-03;IFNC;3715.59
2012-08-03;IMAT;1640.91
2012-08-03;IMOB;824.22
2012-08-03;INDX;10297.86
2012-08-03;UTIL;3435.96
2012-08-06;ICON;2011.00
2012-08-06;IFNC;3775.05
2012-08-06;IMAT;1694.36
2012-08-06;IMOB;838.20
2012-08-06;INDX;10537.22
2012-08-06;UTIL;3470.67
2012-08-07;ICON;1996.00
2012-08-07;IFNC;3778.73
2012-08-07;IMAT;1655.85
2012-08-07;IMOB;819.80
2012-08-07;INDX;10398.32
2012-08-07;UTIL;3459.83
2012-08-08;ICON;2014.00
2012-08-08;IFNC;3814.98
2012-08-08;IMAT;1691.91
2012-08-08;IMOB;831.17
2012-08-08;INDX;10464.76
2012-08-08;UTIL;3490.97
2012-08-09;ICON;1991.00
2012-08-09;IFNC;3798.28
2012-08-09;IMAT;1674.70
2012-08-09;IMOB;831.13
2012-08-09;INDX;10432.87
2012-08-09;UTIL;3488.00
2012-08-10;ICON;2001.00
2012-08-10;IFNC;3839.09
2012-08-10;IMAT;1693.95
2012-08-10;IMOB;835.26
2012-08-10;INDX;10513.62
2012-08-10;UTIL;3522.04
2012-08-13;ICON;1995.00
2012-08-14;ICON;1991.00
2012-08-14;IFNC;3773.68
2012-08-14;IMAT;1665.32
2012-08-14;IMOB;823.38
2012-08-14;INDX;10434.77
2012-08-14;UTIL;3509.29
2012-08-15;ICON;1988.00
2012-08-15;IFNC;3815.54
2012-08-15;IMAT;1658.23
2012-08-15;IMOB;829.94
2012-08-15;INDX;10461.08
2012-08-15;UTIL;3515.32
2012-08-16;ICON;2014.00
2012-08-16;IFNC;3865.84
2012-08-16;IMAT;1703.99
2012-08-16;IMOB;852.08
2012-08-16;INDX;10678.55
2012-08-16;UTIL;3553.37
2012-08-17;ICON;2003.00
2012-08-17;IFNC;3876.13
2012-08-17;IMAT;1682.63
2012-08-17;IMOB;854.33
2012-08-17;INDX;10633.68
2012-08-17;UTIL;3518.64
2012-08-20;ICON;2003.00
2012-08-20;IFNC;3868.50
2012-08-20;IMAT;1689.99
2012-08-20;IMOB;850.24
2012-08-20;INDX;10622.62
2012-08-20;UTIL;3519.16
2012-08-21;ICON;1998.00
2012-08-21;IFNC;3845.59
2012-08-21;IMAT;1672.72
2012-08-21;IMOB;851.83
2012-08-21;INDX;10563.44
2012-08-21;UTIL;3509.38
2012-08-22;ICON;2028.00
2012-08-22;IFNC;3849.19
2012-08-22;IMAT;1693.68
2012-08-22;IMOB;856.20
2012-08-22;INDX;10683.25
2012-08-22;UTIL;3518.45
2012-08-23;ICON;2026.00
2012-08-23;IFNC;3822.72
2012-08-23;IMAT;1663.18
2012-08-23;IMOB;842.33
2012-08-23;INDX;10627.64
2012-08-23;UTIL;3465.50
2012-08-24;ICON;2032.00
2012-08-24;IFNC;3809.57
2012-08-24;IMAT;1640.89
2012-08-24;IMOB;851.08
2012-08-24;INDX;10623.28
2012-08-24;UTIL;3474.53
2012-08-27;ICON;2036.00
2012-08-27;IFNC;3798.78
2012-08-27;IMAT;1610.77
2012-08-27;IMOB;845.11
2012-08-27;INDX;10573.26
2012-08-27;UTIL;3464.44
2012-08-28;ICON;2049.00
2012-08-28;IFNC;3803.29
2012-08-28;IMAT;1612.03
2012-08-28;IMOB;864.53
2012-08-28;INDX;10619.99
2012-08-28;UTIL;3472.94
2012-08-29;ICON;2031.00
2012-08-29;IFNC;3738.45
2012-08-29;IMAT;1559.34
2012-08-29;IMOB;860.26
2012-08-29;INDX;10473.53
2012-08-29;UTIL;3412.45
2012-08-30;ICON;2037.00
2012-08-30;IFNC;3718.71
2012-08-30;IMAT;1559.93
2012-08-30;IMOB;872.58
2012-08-30;INDX;10497.00
2012-08-30;UTIL;3328.43
2012-08-31;ICON;2040.00
2012-08-31;IFNC;3668.26
2012-08-31;IMAT;1574.41
2012-08-31;IMOB;873.32
2012-08-31;INDX;10571.82
2012-08-31;UTIL;3190.27
2012-09-03;ICON;2046.00
2012-09-03;IFNC;3721.01
2012-09-03;IMAT;1567.86
2012-09-03;IMOB;879.98
2012-09-03;INDX;10573.44
2012-09-03;UTIL;3231.07
2012-09-04;ICON;2018.00
2012-09-05;ICON;2035.00
2012-09-05;IFNC;3707.70
2012-09-05;IMAT;1608.12
2012-09-05;IMOB;862.10
2012-09-05;INDX;10576.94
2012-09-05;UTIL;3258.53
2012-09-06;ICON;2072.00
2012-09-06;IFNC;3785.98
2012-09-06;IMAT;1668.37
2012-09-06;IMOB;878.73
2012-09-06;INDX;10822.40
2012-09-06;UTIL;3265.81
2012-09-10;ICON;2055.00
2012-09-10;IFNC;3779.40
2012-09-10;IMAT;1691.60
2012-09-10;IMOB;871.64
2012-09-10;INDX;10747.44
2012-09-10;UTIL;3200.36
2012-09-11;ICON;2080.00
2012-09-11;IFNC;3810.86
2012-09-11;IMAT;1737.02
2012-09-11;IMOB;889.07
2012-09-11;INDX;10918.86
2012-09-11;UTIL;3053.82
2012-09-12;ICON;2094.00
2012-09-12;IFNC;3868.45
2012-09-12;IMAT;1773.98
2012-09-12;IMOB;898.68
2012-09-12;INDX;11065.48
2012-09-12;UTIL;2734.63
2012-09-13;ICON;2123.00
2012-09-13;IFNC;3940.30
2012-09-13;IMAT;1874.30
2012-09-13;IMOB;915.44
2012-09-13;INDX;11411.65
2012-09-13;UTIL;2821.92
2012-09-14;ICON;2121.00
2012-09-14;IFNC;4004.80
2012-09-14;IMAT;1892.19
2012-09-14;IMOB;893.09
2012-09-14;INDX;11431.67
2012-09-14;UTIL;2829.28
2012-09-17;ICON;2129.00
2012-09-17;IFNC;3990.89
2012-09-17;IMAT;1876.48
2012-09-17;IMOB;894.55
2012-09-17;INDX;11377.05
2012-09-17;UTIL;2851.98
2012-09-18;ICON;2115.00
2012-09-18;IFNC;3952.51
2012-09-18;IMAT;1860.21
2012-09-18;IMOB;902.34
2012-09-18;INDX;11310.16
2012-09-18;UTIL;2892.15
2012-09-19;ICON;2115.00
2012-09-19;IFNC;3964.78
2012-09-19;IMAT;1853.44
2012-09-19;IMOB;903.84
2012-09-19;INDX;11334.34
2012-09-19;UTIL;2856.93
2012-09-20;ICON;2124.00
2012-09-20;IFNC;3959.07
2012-09-20;IMAT;1859.82
2012-09-20;IMOB;914.91
2012-09-20;INDX;11382.18
2012-09-20;UTIL;2826.74
2012-09-21;ICON;2142.00
2012-09-21;IFNC;3965.11
2012-09-21;IMAT;1840.89
2012-09-21;IMOB;916.60
2012-09-21;INDX;11425.73
2012-09-21;UTIL;2827.53
2012-09-24;ICON;2158.00
2012-09-24;IFNC;3965.25
2012-09-24;IMAT;1851.64
2012-09-24;IMOB;933.06
2012-09-24;INDX;11500.74
2012-09-24;UTIL;2845.94
2012-09-25;ICON;2145.00
2012-09-25;IFNC;3777.43
2012-09-25;IMAT;1779.80
2012-09-25;IMOB;934.56
2012-09-25;INDX;11317.10
2012-09-25;UTIL;2834.95
2012-09-26;ICON;2146.00
2012-09-27;ICON;2153.00
2012-09-27;IFNC;3756.85
2012-09-27;IMAT;1769.21
2012-09-27;IMOB;927.96
2012-09-27;INDX;11342.42
2012-09-27;UTIL;2829.19
2012-09-28;ICON;2151.00
2012-09-28;IFNC;3652.20
2012-09-28;IMAT;1747.08
2012-09-28;IMOB;925.26
2012-09-28;INDX;11257.49
2012-09-28;UTIL;2821.54
2012-10-01;ICON;2179.00
2012-10-01;IFNC;3688.93
2012-10-01;IMAT;1758.45
2012-10-01;IMOB;930.23
2012-10-01;INDX;11388.47
2012-10-01;UTIL;2821.77
2012-10-02;ICON;2197.00
2012-10-02;IFNC;3686.38
2012-10-02;IMAT;1746.86
2012-10-02;IMOB;922.17
2012-10-02;INDX;11370.39
2012-10-02;UTIL;2823.71
2012-10-03;ICON;2188.00
2012-10-03;IFNC;3646.08
2012-10-03;IMAT;1728.59
2012-10-03;IMOB;917.63
2012-10-03;INDX;11263.73
2012-10-03;UTIL;2787.81
2012-10-04;ICON;2197.00
2012-10-04;IFNC;3659.50
2012-10-04;IMAT;1729.65
2012-10-04;IMOB;911.96
2012-10-04;INDX;11284.16
2012-10-04;UTIL;2760.16
2012-10-05;ICON;2228.00
2012-10-05;IFNC;3656.21
2012-10-05;IMAT;1725.45
2012-10-05;IMOB;928.91
2012-10-05;INDX;11414.36
2012-10-05;UTIL;2795.29
2012-10-08;ICON;2266.00
2012-10-09;ICON;2247.00
2012-10-09;IFNC;3584.15
2012-10-09;IMAT;1757.10
2012-10-09;IMOB;931.53
2012-10-09;INDX;11451.50
2012-10-09;UTIL;2783.74
2012-10-10;ICON;2247.00
2012-10-10;IFNC;3538.06
2012-10-10;IMAT;1733.31
2012-10-10;IMOB;933.65
2012-10-10;INDX;11421.24
2012-10-10;UTIL;2758.01
2012-10-11;ICON;2260.00
2012-10-11;IFNC;3598.00
2012-10-11;IMAT;1755.00
2012-10-11;IMOB;947.00
2012-10-11;INDX;11518.00
2012-10-11;UTIL;2777.00
2012-10-15;ICON;2273.00
2012-10-15;IFNC;3602.42
2012-10-15;IMAT;1771.58
2012-10-15;IMOB;948.49
2012-10-15;INDX;11597.96
2012-10-15;UTIL;2816.99
2012-10-16;ICON;2273.00
2012-10-16;IFNC;3628.00
2012-10-16;IMAT;1798.00
2012-10-16;IMOB;949.00
2012-10-16;INDX;11655.00
2012-10-16;UTIL;2837.00
2012-10-17;ICON;2278.00
2012-10-17;IFNC;3637.00
2012-10-17;IMAT;1808.00
2012-10-17;IMOB;957.00
2012-10-17;INDX;11699.00
2012-10-17;UTIL;2820.00
2012-10-18;ICON;2289.00
2012-10-18;IFNC;3619.00
2012-10-18;IMAT;1795.00
2012-10-18;IMOB;950.00
2012-10-18;INDX;11719.00
2012-10-18;UTIL;2794.00
2012-10-19;ICON;2261.00
2012-10-19;IFNC;3594.00
2012-10-19;IMAT;1749.00
2012-10-19;IMOB;941.00
2012-10-19;INDX;11536.00
2012-10-19;UTIL;2810.00
2012-10-22;ICON;2267.00
2012-10-22;IFNC;3559.00
2012-10-22;IMAT;1753.00
2012-10-22;IMOB;941.00
2012-10-22;INDX;11534.00
2012-10-22;UTIL;2802.00
2012-10-23;ICON;2251.00
2012-10-23;IFNC;3467.00
2012-10-23;IMAT;1733.00
2012-10-23;IMOB;922.00
2012-10-23;INDX;11435.00
2012-10-23;UTIL;2771.00
2012-10-24;ICON;2243.00
2012-10-24;IFNC;3516.00
2012-10-24;IMAT;1720.00
2012-10-24;IMOB;895.00
2012-10-24;INDX;11364.00
2012-10-24;UTIL;2760.00
2012-10-25;ICON;2229.00
2012-10-25;IFNC;3582.00
2012-10-25;IMAT;1740.00
2012-10-25;IMOB;893.00
2012-10-25;INDX;11360.00
2012-10-25;UTIL;2775.00
2012-10-26;ICON;2231.00
2012-10-26;IFNC;3549.00
2012-10-26;IMAT;1708.00
2012-10-26;IMOB;883.00
2012-10-26;INDX;11275.00
2012-10-26;UTIL;2781.00
2012-10-29;ICON;2242.00
2012-10-29;IFNC;3554.00
2012-10-29;IMAT;1722.00
2012-10-29;IMOB;885.00
2012-10-29;INDX;11343.00
2012-10-29;UTIL;2778.00
2012-10-30;ICON;2240.00
2012-10-30;IFNC;3588.00
2012-10-30;IMAT;1734.00
2012-10-30;IMOB;895.00
2012-10-30;INDX;11361.00
2012-10-30;UTIL;2799.00
2012-10-31;ICON;2249.00
2012-10-31;IFNC;3556.00
2012-10-31;IMAT;1723.00
2012-10-31;IMOB;887.00
2012-10-31;INDX;11303.00
2012-10-31;UTIL;2780.00
2012-11-01;ICON;2273.00
2012-11-01;IFNC;3705.00
2012-11-01;IMAT;1767.00
2012-11-01;IMOB;896.00
2012-11-01;INDX;11476.00
2012-11-01;UTIL;2837.00
2012-11-05;ICON;2278.00
2012-11-05;IFNC;3676.00
2012-11-05;IMAT;1764.00
2012-11-05;IMOB;897.00
2012-11-05;INDX;11515.00
2012-11-05;UTIL;2787.00
2012-11-06;ICON;2296.00
2012-11-06;IFNC;3739.00
2012-11-06;IMAT;1816.00
2012-11-06;IMOB;905.00
2012-11-06;INDX;11713.00
2012-11-06;UTIL;2771.00
2012-11-07;ICON;2282.00
2012-11-07;IFNC;3673.00
2012-11-07;IMAT;1786.00
2012-11-07;IMOB;892.00
2012-11-07;INDX;11587.00
2012-11-07;UTIL;2748.00
2012-11-08;ICON;2270.00
2012-11-08;IFNC;3603.00
2012-11-08;IMAT;1763.00
2012-11-08;IMOB;884.00
2012-11-08;INDX;11464.00
2012-11-08;UTIL;2693.00
2012-11-09;ICON;2252.00
2012-11-09;IFNC;3587.00
2012-11-09;IMAT;1759.00
2012-11-09;IMOB;881.00
2012-11-09;INDX;11341.00
2012-11-09;UTIL;2677.00
2012-11-12;ICON;2247.00
2012-11-12;IFNC;3576.00
2012-11-12;IMAT;1763.00
2012-11-12;IMOB;867.00
2012-11-12;INDX;11333.00
2012-11-12;UTIL;2625.00
2012-11-13;ICON;2258.00
2012-11-13;IFNC;3626.00
2012-11-13;IMAT;1766.00
2012-11-13;IMOB;886.00
2012-11-13;INDX;11432.00
2012-11-13;UTIL;2662.00
2012-11-14;ICON;2239.00
2012-11-14;IFNC;3580.00
2012-11-14;IMAT;1721.00
2012-11-14;IMOB;873.00
2012-11-14;INDX;11249.00
2012-11-14;UTIL;2631.00
2012-11-16;ICON;2258.00
2012-11-16;IFNC;3594.00
2012-11-16;IMAT;1690.00
2012-11-16;IMOB;854.00
2012-11-16;INDX;11258.00
2012-11-16;UTIL;2623.00
2012-11-19;ICON;2285.00
2012-11-19;IFNC;3669.00
2012-11-19;IMAT;1729.00
2012-11-19;IMOB;867.00
2012-11-19;INDX;11440.00
2012-11-19;UTIL;2596.00
2012-11-21;ICON;2298.00
2012-11-21;IFNC;3692.00
2012-11-21;IMAT;1751.00
2012-11-21;IMOB;863.00
2012-11-21;INDX;11547.00
2012-11-21;UTIL;2534.00
2012-11-22;ICON;2292.00
2012-11-22;IFNC;3710.00
2012-11-22;IMAT;1756.00
2012-11-22;IMOB;870.00
2012-11-22;INDX;11555.00
2012-11-22;UTIL;2549.00
2012-11-23;ICON;2307.00
2012-11-23;IFNC;3760.00
2012-11-23;IMAT;1804.00
2012-11-23;IMOB;885.00
2012-11-23;INDX;11761.00
2012-11-23;UTIL;2637.00
2012-11-26;ICON;2295.00
2012-11-26;IFNC;3722.00
2012-11-26;IMAT;1781.00
2012-11-26;IMOB;877.00
2012-11-26;INDX;11640.00
2012-11-26;UTIL;2647.00
2012-11-27;ICON;2298.00
2012-11-27;IFNC;3685.00
2012-11-27;IMAT;1760.00
2012-11-27;IMOB;870.00
2012-11-27;INDX;11573.00
2012-11-27;UTIL;2603.00
2012-11-28;ICON;2307.00
2012-11-28;IFNC;3704.00
2012-11-28;IMAT;1776.00
2012-11-28;IMOB;867.00
2012-11-28;INDX;11640.00
2012-11-28;UTIL;2637.00
2012-11-29;ICON;2308.00
2012-11-29;IFNC;3765.00
2012-11-29;IMAT;1834.00
2012-11-29;IMOB;881.00
2012-11-29;INDX;11711.00
2012-11-29;UTIL;2646.00
2012-11-30;ICON;2310.00
2012-11-30;IFNC;3785.00
2012-11-30;IMAT;1798.00
2012-11-30;IMOB;888.00
2012-11-30;INDX;11723.00
2012-11-30;UTIL;2687.00
2012-12-03;ICON;2325.00
2012-12-03;IFNC;3833.00
2012-12-03;IMAT;1812.00
2012-12-03;IMOB;902.00
2012-12-03;INDX;11865.00
2012-12-03;UTIL;2694.00
2012-12-04;ICON;2302.00
2012-12-04;IFNC;3799.00
2012-12-04;IMAT;1809.00
2012-12-04;IMOB;896.00
2012-12-04;INDX;11799.00
2012-12-04;UTIL;2686.00
2012-12-05;ICON;2289.00
2012-12-05;IFNC;3820.00
2012-12-05;IMAT;1817.00
2012-12-05;IMOB;894.00
2012-12-05;INDX;11778.00
2012-12-05;UTIL;2638.00
2012-12-06;ICON;2316.00
2012-12-06;IFNC;3795.00
2012-12-06;IMAT;1802.00
2012-12-06;IMOB;914.00
2012-12-06;INDX;11810.00
2012-12-06;UTIL;2659.00
2012-12-07;ICON;2316.00
2012-12-07;IFNC;3830.00
2012-12-07;IMAT;1839.00
2012-12-07;IMOB;927.00
2012-12-07;INDX;11880.00
2012-12-07;UTIL;2679.00
2012-12-10;ICON;2328.00
2012-12-10;IFNC;3858.00
2012-12-10;IMAT;1860.00
2012-12-10;IMOB;927.00
2012-12-10;INDX;11982.00
2012-12-10;UTIL;2679.00
2012-12-11;ICON;2349.00
2012-12-11;IFNC;3895.00
2012-12-11;IMAT;1877.00
2012-12-11;IMOB;917.00
2012-12-11;INDX;12035.00
2012-12-11;UTIL;2700.00
2012-12-12;ICON;2354.00
2012-12-12;IFNC;3888.00
2012-12-12;IMAT;1867.00
2012-12-12;IMOB;910.00
2012-12-12;INDX;12004.00
2012-12-12;UTIL;2704.00
2012-12-13;ICON;2365.00
2012-12-13;IFNC;3891.00
2012-12-13;IMAT;1842.00
2012-12-13;IMOB;904.00
2012-12-13;INDX;11967.00
2012-12-13;UTIL;2687.00
2012-12-14;ICON;2366.00
2012-12-14;IFNC;3874.00
2012-12-14;IMAT;1850.00
2012-12-14;IMOB;905.00
2012-12-14;INDX;11917.00
2012-12-14;UTIL;2688.00
2012-12-17;ICON;2380.00
2012-12-17;IFNC;3863.00
2012-12-17;IMAT;1859.00
2012-12-17;IMOB;910.00
2012-12-17;INDX;11977.00
2012-12-17;UTIL;2690.00
2012-12-18;ICON;2391.00
2012-12-18;IFNC;3905.00
2012-12-18;IMAT;1914.00
2012-12-18;IMOB;913.00
2012-12-18;INDX;12171.00
2012-12-18;UTIL;2686.00
2012-12-19;ICON;2387.00
2012-12-19;IFNC;4013.00
2012-12-19;IMAT;1907.00
2012-12-19;IMOB;914.00
2012-12-19;INDX;12161.00
2012-12-19;UTIL;2684.00
2012-12-20;ICON;2378.00
2012-12-20;IFNC;4013.00
2012-12-20;IMAT;1910.00
2012-12-20;IMOB;917.00
2012-12-20;INDX;12143.00
2012-12-20;UTIL;2688.00
2012-12-21;ICON;2365.00
2012-12-21;IFNC;4046.00
2012-12-21;IMAT;1900.00
2012-12-21;IMOB;918.00
2012-12-21;INDX;12085.00
2012-12-21;UTIL;2740.00
2012-12-26;ICON;2367.00
2012-12-26;IFNC;4009.00
2012-12-26;IMAT;1904.00
2012-12-26;IMOB;917.00
2012-12-26;INDX;12091.00
2012-12-26;UTIL;2729.00
2012-12-27;ICON;2371.00
2012-12-27;IFNC;3972.00
2012-12-27;IMAT;1899.00
2012-12-27;IMOB;911.00
2012-12-27;INDX;12091.00
2012-12-27;UTIL;2730.00
2012-12-28;ICON;2377.00
2012-12-28;IFNC;4014.00
2012-12-28;IMAT;1915.00
2012-12-28;IMOB;917.00
2012-12-28;INDX;12147.00
2012-12-28;UTIL;2752.00
2013-01-02;ICON;2407.00
2013-01-02;IFNC;4093.00
2013-01-02;IMAT;1998.00
2013-01-02;IMOB;930.00
2013-01-02;INDX;12430.00
2013-01-02;UTIL;2800.00
2013-01-03;ICON;2416.00
2013-01-03;IFNC;4208.00
2013-01-03;IMAT;2003.00
2013-01-03;IMOB;936.00
2013-01-03;INDX;12544.00
2013-01-03;UTIL;2788.00
2013-01-04;ICON;2423.00
2013-01-04;IFNC;4170.00
2013-01-04;IMAT;1951.00
2013-01-04;IMOB;925.00
2013-01-04;INDX;12428.00
2013-01-04;UTIL;2733.00
2013-01-07;ICON;2408.00
2013-01-07;IFNC;4144.00
2013-01-07;IMAT;1947.00
2013-01-07;IMOB;919.00
2013-01-07;INDX;12390.00
2013-01-07;UTIL;2672.00
2013-01-08;ICON;2390.00
2013-01-08;IFNC;4161.00
2013-01-08;IMAT;1930.00
2013-01-08;IMOB;911.00
2013-01-08;INDX;12262.00
2013-01-08;UTIL;2596.00
2013-01-09;ICON;2422.00
2013-01-09;IFNC;4188.00
2013-01-09;IMAT;1931.00
2013-01-09;IMOB;923.00
2013-01-09;INDX;12375.00
2013-01-09;UTIL;2674.00
2013-01-10;ICON;2414.00
2013-01-10;IFNC;4167.00
2013-01-10;IMAT;1933.00
2013-01-10;IMOB;922.00
2013-01-10;INDX;12333.00
2013-01-10;UTIL;2700.00
2013-01-11;ICON;2398.00
2013-01-11;IFNC;4153.00
2013-01-11;IMAT;1920.00
2013-01-11;IMOB;919.00
2013-01-11;INDX;12293.00
2013-01-11;UTIL;2714.00
2013-01-14;ICON;2397.00
2013-01-14;IFNC;4201.00
2013-01-14;IMAT;1943.00
2013-01-14;IMOB;924.00
2013-01-14;INDX;12390.00
2013-01-14;UTIL;2725.00
2013-01-15;ICON;2377.00
2013-01-15;IFNC;4149.00
2013-01-15;IMAT;1924.00
2013-01-15;IMOB;921.00
2013-01-15;INDX;12313.00
2013-01-15;UTIL;2730.00
2013-01-16;ICON;2402.00
2013-01-17;ICON;2442.00
2013-01-18;ICON;2447.00
2013-01-21;ICON;2450.00
2013-01-22;ICON;2451.00
2013-01-23;ICON;2470.00
2013-01-24;ICON;2458.00
2013-01-28;ICON;2437.00
2013-01-28;IFNC;4067.00
2013-01-28;IMAT;1821.00
2013-01-28;IMOB;900.00
2013-01-28;INDX;12388.00
2013-01-28;UTIL;2779.00
2013-01-29;ICON;2461.00
2013-01-29;IFNC;4082.00
2013-01-29;IMAT;1845.00
2013-01-29;IMOB;904.00
2013-01-29;INDX;12532.00
2013-01-29;UTIL;2767.00
2013-01-30;ICON;2454.00
2013-01-30;IFNC;4034.00
2013-01-30;IMAT;1818.00
2013-01-30;IMOB;896.00
2013-01-30;INDX;12453.00
2013-01-30;UTIL;2729.00
2013-01-31;ICON;2482.00
2013-01-31;IFNC;4074.00
2013-01-31;IMAT;1842.00
2013-01-31;IMOB;899.00
2013-01-31;INDX;12554.00
2013-01-31;UTIL;2749.00
2013-02-01;ICON;2467.00
2013-02-01;IFNC;4091.00
2013-02-01;IMAT;1861.00
2013-02-01;IMOB;915.00
2013-02-01;INDX;12524.00
2013-02-01;UTIL;2775.00
2013-02-04;ICON;2470.00
2013-02-04;IFNC;4027.00
2013-02-04;IMAT;1830.00
2013-02-04;IMOB;910.00
2013-02-04;INDX;12484.00
2013-02-04;UTIL;2783.00
2013-02-05;ICON;2476.00
2013-02-05;IFNC;4072.00
2013-02-05;IMAT;1835.00
2013-02-05;IMOB;913.00
2013-02-05;INDX;12519.00
2013-02-05;UTIL;2782.00
2013-02-06;ICON;2464.00
2013-02-06;IFNC;4006.00
2013-02-06;IMAT;1842.00
2013-02-06;IMOB;911.00
2013-02-06;INDX;12472.00
2013-02-06;UTIL;2765.00
2013-02-07;ICON;2459.00
2013-02-07;IFNC;3962.00
2013-02-07;IMAT;1810.00
2013-02-07;IMOB;899.00
2013-02-07;INDX;12364.00
2013-02-07;UTIL;2746.00
2013-02-08;ICON;2452.00
2013-02-08;IFNC;3995.00
2013-02-08;IMAT;1809.00
2013-02-08;IMOB;898.00
2013-02-08;INDX;12321.00
2013-02-08;UTIL;2720.00
2013-02-13;ICON;2457.00
2013-02-13;IFNC;3987.00
2013-02-13;IMAT;1810.00
2013-02-13;IMOB;901.00
2013-02-13;INDX;12348.00
2013-02-13;UTIL;2731.00
2013-02-14;ICON;2456.00
2013-02-14;IFNC;3964.00
2013-02-14;IMAT;1796.00
2013-02-14;IMOB;901.00
2013-02-14;INDX;12319.00
2013-02-14;UTIL;2744.00
2013-02-15;ICON;2441.00
2013-02-15;IFNC;4106.00
2013-02-15;IMAT;1783.00
2013-02-15;IMOB;881.00
2013-02-15;INDX;12245.00
2013-02-15;UTIL;2760.00
2013-02-18;ICON;2430.00
2013-02-18;IFNC;4121.00
2013-02-18;IMAT;1761.00
2013-02-18;IMOB;874.00
2013-02-18;INDX;12170.00
2013-02-18;UTIL;2763.00
2013-02-19;ICON;2436.00
2013-02-19;IFNC;4080.00
2013-02-19;IMAT;1743.00
2013-02-19;IMOB;874.00
2013-02-19;INDX;12180.00
2013-02-19;UTIL;2753.00
2013-02-20;ICON;2422.00
2013-02-20;IFNC;4012.00
2013-02-20;IMAT;1686.00
2013-02-20;IMOB;862.00
2013-02-20;INDX;12002.00
2013-02-20;UTIL;2725.00
2013-02-21;ICON;2399.00
2013-02-21;IFNC;4002.00
2013-02-21;IMAT;1690.00
2013-02-21;IMOB;865.00
2013-02-21;INDX;11914.00
2013-02-21;UTIL;2715.00
2013-02-22;ICON;2430.00
2013-02-22;IFNC;4091.00
2013-02-22;IMAT;1700.00
2013-02-22;IMOB;868.00
2013-02-22;INDX;12094.00
2013-02-22;UTIL;2714.00
2013-02-25;ICON;2414.00
2013-02-25;IFNC;4096.00
2013-02-25;IMAT;1719.00
2013-02-25;IMOB;864.00
2013-02-25;INDX;12041.00
2013-02-25;UTIL;2754.00
2013-02-26;ICON;2433.00
2013-02-26;IFNC;4054.00
2013-02-26;IMAT;1753.00
2013-02-26;IMOB;858.00
2013-02-26;INDX;12154.00
2013-02-26;UTIL;2789.00
2013-02-27;ICON;2419.00
2013-02-27;IFNC;4082.00
2013-02-27;IMAT;1750.00
2013-02-27;IMOB;876.00
2013-02-27;INDX;12100.00
2013-02-27;UTIL;2789.00
2013-02-28;ICON;2435.00
2013-02-28;IFNC;4116.00
2013-02-28;IMAT;1758.00
2013-02-28;IMOB;890.00
2013-02-28;INDX;12184.00
2013-02-28;UTIL;2801.00
2013-03-01;ICON;2431.00
2013-03-01;IFNC;4133.00
2013-03-01;IMAT;1719.00
2013-03-01;IMOB;888.00
2013-03-01;INDX;12115.00
2013-03-01;UTIL;2775.00
2013-03-04;ICON;2436.00
2013-03-04;IFNC;4134.00
2013-03-04;IMAT;1705.00
2013-03-04;IMOB;887.00
2013-03-04;INDX;12116.00
2013-03-04;UTIL;2768.00
2013-03-05;ICON;2426.00
2013-03-05;IFNC;4152.00
2013-03-05;IMAT;1684.00
2013-03-05;IMOB;878.00
2013-03-05;INDX;12030.00
2013-03-05;UTIL;2757.00
2013-03-06;ICON;2456.00
2013-03-06;IFNC;4229.00
2013-03-06;IMAT;1752.00
2013-03-06;IMOB;890.00
2013-03-06;INDX;12288.00
2013-03-06;UTIL;2823.00
2013-03-07;ICON;2443.00
2013-03-07;IFNC;4237.00
2013-03-07;IMAT;1762.00
2013-03-07;IMOB;884.00
2013-03-07;INDX;12280.00
2013-03-07;UTIL;2901.00
2013-03-08;ICON;2451.00
2013-03-08;IFNC;4328.00
2013-03-08;IMAT;1749.00
2013-03-08;IMOB;878.00
2013-03-08;INDX;12278.00
2013-03-08;UTIL;2885.00
2013-03-11;ICON;2445.00
2013-03-11;IFNC;4315.00
2013-03-11;IMAT;1758.00
2013-03-11;IMOB;876.00
2013-03-11;INDX;12267.00
2013-03-11;UTIL;2890.00
2013-03-12;ICON;2433.00
2013-03-12;IFNC;4258.00
2013-03-12;IMAT;1753.00
2013-03-12;IMOB;882.00
2013-03-12;INDX;12234.00
2013-03-12;UTIL;2888.00
2013-03-13;ICON;2423.00
2013-03-13;IFNC;4233.00
2013-03-13;IMAT;1720.00
2013-03-13;IMOB;873.00
2013-03-13;INDX;12127.00
2013-03-13;UTIL;2874.00
2013-03-14;ICON;2418.00
2013-03-14;IFNC;4225.00
2013-03-14;IMAT;1723.00
2013-03-14;IMOB;866.00
2013-03-14;INDX;12083.00
2013-03-14;UTIL;2869.00
2013-03-15;ICON;2398.00
2013-03-15;IFNC;4237.00
2013-03-15;IMAT;1694.00
2013-03-15;IMOB;844.00
